SEASON_ID,GAME_DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,MATCHUP,WL,VISITOR_TEAM,VISITOR_TEAM_ID,HOME_WIN,PPG_diff,APG_diff,RPG_diff,TO_PG_diff,SPG_diff,BPG_diff,FG_pct_diff,FG3_pct_diff,FT_pct_diff,W_pct_diff
22020,2021-05-16,22001071,1610612750,MIN,MIN vs. DAL,W,DAL,1610612742,1,-3.7633333333333354,-0.8252083333333324,-2.12083333333333,2.6214583333333312,2.5385416666666663,0.8162500000000001,-0.020000000000000018,-0.030999999999999972,-0.026000000000000023,-0.27599999999999997
22020,2021-05-16,22001075,1610612755,PHI,PHI vs. ORL,W,ORL,1610612753,1,3.465753424657521,1.8767123287671232,0.9315068493150704,1.3698630136986303,-0.17808219178082219,-0.09589041095890405,0.02400000000000002,0.024999999999999967,-0.019000000000000017,0.13699999999999996
22020,2021-05-16,22001073,1610612752,NYK,NYK vs. BOS,W,BOS,1610612738,1,-7.84974747474746,-0.9255050505050484,0.43055555555555713,0.5138888888888893,-0.6275252525252526,-0.8964646464646471,-0.014000000000000012,-0.02699999999999997,-0.1070000000000001,-0.34900000000000003
22020,2021-05-16,22001076,1610612757,POR,POR vs. DEN,W,DEN,1610612743,1,3.685301740096236,-6.131617919289152,1.1738245094409478,-0.9833395038874482,-1.7436134764901876,1.478156238430211,-0.009999999999999953,0.018000000000000016,0.027000000000000024,-0.15700000000000003
22020,2021-05-16,22001077,1610612758,SAC,SAC vs. UTA,L,UTA,1610612762,0,-1.1944444444444429,1.3611111111111107,-2.305555555555557,-0.6388888888888893,1.6388888888888893,0.013888888888889284,-0.008999999999999952,-0.016000000000000014,-0.009000000000000008,-0.18
22020,2021-05-16,22001069,1610612765,DET,DET vs. MIA,L,MIA,1610612748,0,-4.798671647986723,-1.8420506434205066,-2.6577418015774157,0.36861768368617476,-0.06890826068908318,-0.017642175176422192,-0.009000000000000008,-0.01200000000000001,-0.040000000000000036,-0.3
22020,2021-05-16,22001070,1610612744,GSW,GSW vs. MEM,W,MEM,1610612763,1,-6.291675447839822,-1.3331928345626984,-3.688092729188618,-0.3388830347734455,0.32497365648050547,-0.8520547945205479,-0.030000000000000027,-0.012999999999999956,0.040000000000000036,-0.23500000000000001
22020,2021-05-16,22001067,1610612751,BKN,BKN vs. CLE,W,CLE,1610612739,1,4.885470085470061,1.3814102564102555,3.6566239316239333,-1.2438034188034202,-0.4324786324786327,1.2399572649572645,-0.010000000000000009,-0.007999999999999952,-0.013000000000000012,0.194
22020,2021-05-16,22001072,1610612740,NOP,NOP vs. LAL,L,LAL,1610612747,0,2.4106025039123864,1.4389671361502323,0.7676056338028161,1.2337636932707365,-1.1336071987480434,-1.6193270735524257,-0.014999999999999958,0.02100000000000002,0.0,-0.315
22020,2021-05-16,22001078,1610612759,SAS,SAS vs. PHX,L,PHX,1610612756,0,0.4398996720046142,-2.5572062512058658,1.127339378738185,-2.1477908547173445,-0.36175959868801844,1.5203550067528457,0.003999999999999948,0.018000000000000016,-0.02399999999999991,-0.015000000000000013
22020,2021-05-16,22001074,1610612760,OKC,OKC vs. LAC,W,LAC,1610612746,1,-5.930555555555557,-2.0277777777777786,-4.763888888888893,-0.902777777777775,0.541666666666667,0.20833333333333304,0.0020000000000000018,-0.016000000000000014,0.0050000000000000044,-0.07000000000000006
