SEASON_ID,GAME_DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,MATCHUP,WL,VISITOR_TEAM,VISITOR_TEAM_ID,HOME_WIN,PPG_diff,APG_diff,RPG_diff,TO_PG_diff,SPG_diff,BPG_diff,FG_pct_diff,FG3_pct_diff,FT_pct_diff,W_pct_diff
22023,2024-04-14,22301192,1610612755,PHI,PHI vs. BKN,W,BKN,1610612751,1,1.865853658536608,-0.3658536585365866,0.4146341463414629,-0.07317073170731803,0.6097560975609762,-1.4268292682926829,0.0,0.009000000000000008,0.03499999999999992,0.10999999999999999
22023,2024-04-14,22301197,1610612759,SAS,SAS vs. DET,W,DET,1610612765,1,2.7317073170731447,4.243902439024392,1.268292682926834,0.19512195121951414,-0.024390243902439046,0.17073170731707332,0.01100000000000001,-0.006000000000000005,-0.028000000000000025,0.061000000000000026
22023,2024-04-14,22301190,1610612752,NYK,NYK vs. CHI,W,CHI,1610612741,1,2.9024390243902474,-1.5365853658536643,4.243902439024396,-0.3902439024390265,-1.4268292682926829,-0.37804878048780477,-0.020000000000000018,-0.007000000000000006,-0.04800000000000004,0.08499999999999996
22023,2024-04-14,22301199,1610612746,LAC,LAC vs. HOU,L,HOU,1610612745,0,2.84146341463412,1.5121951219512155,-3.0487804878048763,-2.0121951219512173,-0.24390243902439046,-0.12195121951219434,0.019999999999999962,0.05399999999999999,0.027000000000000024,0.269
22023,2024-04-14,22301196,1610612760,OKC,OKC vs. DAL,W,DAL,1610612742,1,3.25609756097559,1.4878048780487845,4.865853658536587,0.8292682926829276,1.975609756097561,0.45121951219512146,-0.009999999999999953,-0.015000000000000013,0.05400000000000005,0.024999999999999967
22023,2024-04-14,22301194,1610612750,MIN,MIN vs. PHX,L,PHX,1610612756,0,2.134146341463392,-1.0975609756097562,-2.353658536585364,1.8048780487804876,0.8780487804878048,0.14634146341463428,0.022999999999999965,-0.009000000000000008,-0.038000000000000034,-0.03700000000000003
22023,2024-04-14,22301200,1610612758,SAC,SAC vs. POR,W,POR,1610612757,1,7.3048780487804805,3.1219512195121943,1.9024390243902332,-0.9634146341463428,0.25609756097560954,-1.2317073170731705,0.020000000000000018,0.0040000000000000036,-0.006000000000000005,0.18299999999999994
22023,2024-04-14,22301186,1610612738,BOS,BOS vs. WAS,W,WAS,1610612764,1,4.780487804878064,1.2560975609756113,1.6951219512195124,-0.7682926829268286,-0.4878048780487809,0.07317073170731714,-0.010000000000000009,0.02100000000000002,0.027000000000000024,0.26799999999999996
22023,2024-04-14,22301195,1610612740,NOP,NOP vs. LAL,L,LAL,1610612747,0,-2.8048780487804947,0.6097560975609788,-2.0121951219512226,0.5121951219512191,1.8902439024390238,-0.5,-0.0020000000000000018,0.018000000000000016,0.018000000000000016,-0.01200000000000001
22023,2024-04-14,22301189,1610612748,MIA,MIA vs. TOR,W,TOR,1610612761,1,-3.378048780487802,-0.07317073170731803,-2.4268292682926855,1.8292682926829276,-1.4268292682926838,-2.207317073170732,0.0010000000000000009,0.008999999999999952,0.04699999999999993,0.03700000000000003
22023,2024-04-14,22301191,1610612753,ORL,ORL vs. MIL,W,MIL,1610612749,1,-5.524390243902417,-2.54878048780488,-5.390243902439025,0.4512195121951219,1.0,-0.2560975609756104,-0.0030000000000000027,-0.02200000000000002,0.041000000000000036,-0.292
22023,2024-04-14,22301193,1610612763,MEM,MEM vs. DEN,L,DEN,1610612743,0,1.121951219512198,-2.841463414634152,3.6097560975609753,-0.9268292682926855,0.7560975609756104,1.2804878048780486,-0.029000000000000026,-0.028000000000000025,-0.018000000000000016,-0.02400000000000002
22023,2024-04-14,22301198,1610612744,GSW,GSW vs. UTA,W,UTA,1610612762,1,1.8658536585365795,3.8658536585365866,-1.2804878048780495,0.9390243902439028,1.0731707317073171,-1.2804878048780486,0.006000000000000005,0.03200000000000003,0.008000000000000007,0.08600000000000002
22023,2024-04-14,22301187,1610612739,CLE,CLE vs. CHA,L,CHA,1610612766,0,1.3048780487804805,-0.20731707317073145,-3.4512195121951237,-0.853658536585364,-0.5853658536585371,-0.5,0.030999999999999972,0.03699999999999998,0.031000000000000028,0.293
