SEASON_ID,GAME_DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,MATCHUP,WL,VISITOR_TEAM,VISITOR_TEAM_ID,HOME_WIN,PPG_diff,APG_diff,RPG_diff,TO_PG_diff,SPG_diff,BPG_diff,FG_pct_diff,FG3_pct_diff,FT_pct_diff,W_pct_diff
22024,2025-04-13,22401193,1610612745,HOU,HOU vs. DEN,L,DEN,1610612743,0,-0.524390243902431,-4.634146341463417,1.024390243902431,0.10975609756097526,0.6585365853658542,-0.98780487804878,-0.03699999999999998,-0.02200000000000002,0.01100000000000001,-0.19499999999999995
22024,2025-04-13,22401189,1610612739,CLE,CLE vs. IND,L,IND,1610612754,0,-10.658536585365866,-2.719512195121954,1.7560975609756113,0.6463414634146307,-0.3170731707317076,-1.2317073170731714,-0.028000000000000025,-0.007000000000000006,-0.017000000000000015,0.01200000000000001
22024,2025-04-13,22401198,1610612744,GSW,GSW vs. LAC,L,LAC,1610612746,0,2.146341463414643,3.719512195121947,3.743902439024396,1.1707317073170742,-0.8292682926829267,-0.43902439024390194,-0.01200000000000001,-0.0010000000000000009,-0.04499999999999993,-0.06099999999999994
22024,2025-04-13,22401194,1610612763,MEM,MEM vs. DAL,W,DAL,1610612742,1,-12.036585365853654,-0.9878048780487809,-0.3292682926829258,2.548780487804878,1.3414634146341458,1.1585365853658534,-0.045999999999999985,-0.02300000000000002,0.006000000000000005,-0.28099999999999997
22024,2025-04-13,22401196,1610612740,NOP,NOP vs. OKC,L,OKC,1610612760,0,-5.012195121951194,-0.15853658536585158,1.9268292682926784,0.3414634146341484,-0.12195121951219434,-1.951219512195122,-0.013000000000000012,-0.006000000000000005,-0.05399999999999994,-0.09699999999999998
22024,2025-04-13,22401188,1610612751,BKN,BKN vs. NYK,L,NYK,1610612752,0,-2.426829268292707,1.2682926829268268,-1.1097560975609753,-0.10975609756097704,-0.6829268292682933,1.0731707317073171,-0.009000000000000008,-0.007000000000000006,-0.02400000000000002,-0.21999999999999997
22024,2025-04-13,22401186,1610612737,ATL,ATL vs. ORL,W,ORL,1610612753,1,7.865853658536565,1.9146341463414664,2.3658536585365866,-1.1707317073170707,-0.6585365853658534,-0.6585365853658534,-0.010999999999999954,0.01200000000000001,0.038000000000000034,-0.13399999999999995
22024,2025-04-13,22401192,1610612749,MIL,MIL vs. DET,W,DET,1610612765,1,9.097560975609753,1.0731707317073145,0.8414634146341484,-2.304878048780486,0.3292682926829267,0.3536585365853657,0.023999999999999966,0.025000000000000022,-0.01100000000000001,0.42699999999999994
22024,2025-04-13,22401191,1610612755,PHI,PHI vs. CHI,L,CHI,1610612741,0,2.329268292682926,-0.08536585365853355,-0.8658536585365937,-0.24390243902439046,0.6829268292682924,1.1951219512195124,-0.00599999999999995,0.0050000000000000044,0.03499999999999992,0.09699999999999998
22024,2025-04-13,22401197,1610612759,SAS,SAS vs. TOR,W,TOR,1610612761,1,-0.25609756097559,1.3902439024390283,1.5731707317073216,1.1585365853658551,-0.6097560975609762,1.6097560975609762,-0.008999999999999952,0.0,0.026000000000000023,-0.03699999999999998
