SEASON_ID,GAME_DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,MATCHUP,WL,VISITOR_TEAM,VISITOR_TEAM_ID,HOME_WIN,PPG_diff,APG_diff,RPG_diff,TO_PG_diff,SPG_diff,BPG_diff,FG_pct_diff,FG3_pct_diff,FT_pct_diff,W_pct_diff
22022,2023-04-09,22201222,1610612764,WAS,WAS vs. HOU,L,HOU,1610612745,0,-1.0975609756097668,1.4634146341463428,1.085365853658537,-3.3414634146341466,-0.9512195121951219,0.29268292682926855,0.01599999999999996,-0.006999999999999951,0.07000000000000006,0.183
22022,2023-04-09,22201219,1610612748,MIA,MIA vs. ORL,W,ORL,1610612753,1,5.792682926829286,1.7439024390243922,-0.560975609756099,0.07317073170731625,0.6219512195121952,-1.24390243902439,0.03300000000000003,0.04799999999999999,0.02100000000000002,0.378
22022,2023-04-09,22201228,1610612747,LAL,LAL vs. UTA,W,UTA,1610612762,1,-1.5121951219512084,1.6097560975609753,-2.3414634146341484,0.5243902439024382,0.463414634146341,0.2804878048780486,-0.0020000000000000018,-0.013000000000000012,-0.03500000000000003,-0.19599999999999995
22022,2023-04-09,22201227,1610612743,DEN,DEN vs. SAC,W,SAC,1610612758,1,2.41463414634147,4.097560975609756,1.1707317073170742,0.4024390243902438,0.04878048780487809,-0.7804878048780486,0.022999999999999965,0.009000000000000008,0.027000000000000024,0.21899999999999997
22022,2023-04-09,22201223,1610612741,CHI,CHI vs. DET,W,DET,1610612765,1,6.7804878048780495,0.41463414634146645,-0.6585365853658516,-1.341463414634143,-0.5487804878048781,-0.6951219512195124,0.04899999999999999,0.04299999999999998,0.030999999999999917,0.281
22022,2023-04-09,22201224,1610612742,DAL,DAL vs. SAS,L,SAS,1610612759,0,-5.134146341463392,-4.524390243902438,-2.292682926829272,-0.21951219512195053,-0.9024390243902438,-0.9512195121951224,-0.006000000000000005,-0.0020000000000000018,0.017000000000000015,0.21900000000000003
22022,2023-04-09,22201220,1610612752,NYK,NYK vs. IND,L,IND,1610612754,0,-4.987804878048806,-3.5121951219512226,2.268292682926841,-1.1707317073170742,-0.14634146341463428,-0.7073170731707314,-0.026000000000000023,0.013000000000000012,-0.02400000000000002,0.14600000000000002
22022,2023-04-09,22201218,1610612739,CLE,CLE vs. CHA,L,CHA,1610612766,0,-7.5365853658536395,-2.902439024390251,-0.39024390243902474,1.1463414634146343,-1.5487804878048772,-0.7195121951219514,0.0009999999999999454,-0.010000000000000009,0.020000000000000018,0.013000000000000012
22022,2023-04-09,22201216,1610612738,BOS,BOS vs. ATL,W,ATL,1610612737,1,-2.182926829268297,0.23170731707317316,2.0975609756097526,1.7804878048780495,0.04878048780487809,1.5853658536585362,-0.003999999999999948,-0.018000000000000016,0.0039999999999998925,0.09799999999999998
22022,2023-04-09,22201225,1610612750,MIN,MIN vs. NOP,W,NOP,1610612740,1,6.646341463414615,0.7195121951219505,-1.0487804878048834,0.26829268292683217,0.5,1.6097560975609753,0.0,0.025999999999999968,-0.01100000000000001,0.12200000000000005
22022,2023-04-09,22201226,1610612760,OKC,OKC vs. MEM,W,MEM,1610612763,1,-11.878048780487816,-3.7682926829268304,-3.5487804878048763,0.7682926829268268,-2.1707317073170733,-1.8658536585365857,-0.031000000000000028,-0.02999999999999997,0.02200000000000002,-0.39000000000000007
22022,2023-04-09,22201229,1610612756,PHX,PHX vs. LAC,L,LAC,1610612746,0,6.414634146341442,3.3536585365853675,1.3048780487804876,-0.8048780487804876,1.1463414634146334,-0.5731707317073171,0.02699999999999997,-0.010000000000000009,0.0040000000000000036,0.268
22022,2023-04-09,22201230,1610612757,POR,POR vs. GSW,L,GSW,1610612744,0,-4.768292682926841,-4.182926829268297,-2.621951219512191,-0.4146341463414629,-0.7560975609756095,-0.07317073170731625,-0.02699999999999997,-0.018000000000000016,-0.009000000000000008,-0.317
22022,2023-04-09,22201217,1610612751,BKN,BKN vs. PHI,L,PHI,1610612755,0,2.963414634146332,1.5365853658536608,2.0731707317073145,1.5365853658536572,-0.6219512195121952,0.15853658536585424,0.008999999999999952,-0.0030000000000000027,-0.015999999999999903,-0.08499999999999996
22022,2023-04-09,22201221,1610612761,TOR,TOR vs. MIL,W,MIL,1610612749,1,-6.097560975609753,-1.8414634146341449,-1.3780487804878092,-0.9634146341463428,1.4024390243902438,0.6097560975609753,-0.02300000000000002,-0.017000000000000015,-0.017000000000000015,-0.03700000000000003
22022,2023-04-08,22201213,1610612762,UTA,UTA vs. DEN,W,DEN,1610612743,1,0.8902439024390105,-5.402439024390244,2.231707317073173,-0.5,-0.04878048780487809,1.1829268292682924,-0.01200000000000001,0.007000000000000006,-0.028000000000000025,0.013000000000000012
22022,2023-04-08,22201215,1610612746,LAC,LAC vs. POR,W,POR,1610612757,1,2.1829268292683253,1.0853658536585407,1.1219512195121908,-0.7439024390243905,-0.5975609756097553,0.48780487804878003,0.016000000000000014,0.028000000000000025,0.03300000000000003,0.183
22022,2023-04-08,22201214,1610612759,SAS,SAS vs. MIN,L,MIN,1610612750,0,-2.7804878048780637,2.2317073170731696,1.1585365853658587,-1.609756097560977,-1.1585365853658542,-0.6951219512195115,0.010000000000000009,-0.006000000000000005,-0.02400000000000002,-0.14600000000000007
22022,2023-04-07,22201202,1610612766,CHA,CHA vs. HOU,L,HOU,1610612745,0,5.609756097560961,4.512195121951223,2.5487804878048763,-3.2195121951219523,1.3048780487804867,0.24390243902439046,0.01200000000000001,0.016000000000000014,0.027000000000000024,0.28
22022,2023-04-07,22201211,1610612758,SAC,SAC vs. GSW,L,GSW,1610612744,0,-0.6951219512195053,-3.414634146341463,-2.5487804878048763,-0.7926829268292686,-1.5975609756097553,-0.036585365853658125,-0.008999999999999952,-0.020000000000000018,-0.0010000000000000009,-0.28
22022,2023-04-07,22201204,1610612764,WAS,WAS vs. MIA,W,MIA,1610612748,1,-1.4024390243902474,-0.4634146341463392,-0.6097560975609753,-1.4268292682926802,-1.024390243902439,1.719512195121951,0.004999999999999949,-0.03699999999999998,-0.025000000000000022,-0.21900000000000003
22022,2023-04-07,22201207,1610612751,BKN,BKN vs. ORL,W,ORL,1610612753,1,8.670731707317074,1.5121951219512226,0.10975609756097526,-0.42682926829268375,0.3292682926829267,0.9878048780487809,0.04099999999999998,0.02999999999999997,0.018000000000000016,0.269
