SEASON_ID,GAME_DATE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL
22020,2021-05-16,0022001069,1610612748,MIA,MIA @ DET,W
22020,2021-05-16,0022001075,1610612753,ORL,ORL @ PHI,L
22020,2021-05-16,0022001071,1610612750,MIN,MIN vs. DAL,W
22020,2021-05-16,0022001075,1610612755,PHI,PHI vs. ORL,W
22020,2021-05-16,0022001073,1610612752,NYK,NYK vs. BOS,W
22020,2021-05-16,0022001076,1610612757,POR,POR vs. DEN,W
22020,2021-05-16,0022001068,1610612749,MIL,MIL @ CHI,L
22020,2021-05-16,0022001077,1610612758,SAC,SAC vs. UTA,L
22020,2021-05-16,0022001080,1610612766,CHA,CHA @ WAS,L
22020,2021-05-16,0022001069,1610612765,DET,DET vs. MIA,L
22020,2021-05-16,0022001071,1610612742,DAL,DAL @ MIN,L
22020,2021-05-16,0022001073,1610612738,BOS,BOS @ NYK,L
22020,2021-05-16,0022001070,1610612744,GSW,GSW vs. MEM,W
22020,2021-05-16,0022001067,1610612751,BKN,BKN vs. CLE,W
22020,2021-05-16,0022001072,1610612740,NOP,NOP vs. LAL,L
22020,2021-05-16,0022001077,1610612762,UTA,UTA @ SAC,W
22020,2021-05-16,0022001078,1610612756,PHX,PHX @ SAS,W
22020,2021-05-16,0022001078,1610612759,SAS,SAS vs. PHX,L
22020,2021-05-16,0022001074,1610612760,OKC,OKC vs. LAC,W
22020,2021-05-16,0022001066,1610612737,ATL,ATL vs. HOU,W
22020,2021-05-16,0022001080,1610612764,WAS,WAS vs. CHA,W
22020,2021-05-16,0022001067,1610612739,CLE,CLE @ BKN,L
22020,2021-05-16,0022001068,1610612741,CHI,CHI vs. MIL,W
22020,2021-05-16,0022001079,1610612754,IND,IND @ TOR,W
22020,2021-05-16,0022001072,1610612747,LAL,LAL @ NOP,W
22020,2021-05-16,0022001066,1610612745,HOU,HOU @ ATL,L
22020,2021-05-16,0022001074,1610612746,LAC,LAC @ OKC,L
22020,2021-05-16,0022001079,1610612761,TOR,TOR vs. IND,L
22020,2021-05-16,0022001076,1610612743,DEN,DEN @ POR,L
22020,2021-05-16,0022001070,1610612763,MEM,MEM @ GSW,L
22020,2021-05-15,0022001061,1610612754,IND,IND vs. LAL,L
22020,2021-05-15,0022001064,1610612766,CHA,CHA @ NYK,L
22020,2021-05-15,0022001061,1610612747,LAL,LAL @ IND,W
22020,2021-05-15,0022001063,1610612738,BOS,BOS @ MIN,W
22020,2021-05-15,0022001064,1610612752,NYK,NYK vs. CHA,W
22020,2021-05-15,0022001065,1610612756,PHX,PHX @ SAS,W
22020,2021-05-15,0022001060,1610612741,CHI,CHI @ BKN,L
22020,2021-05-15,0022001063,1610612750,MIN,MIN vs. BOS,L
22020,2021-05-15,0022001062,1610612749,MIL,MIL vs. MIA,W
22020,2021-05-15,0022001060,1610612751,BKN,BKN vs. CHI,W
22020,2021-05-15,0022001062,1610612748,MIA,MIA @ MIL,L
22020,2021-05-15,0022001065,1610612759,SAS,SAS vs. PHX,L
22020,2021-05-14,0022001058,1610612745,HOU,HOU vs. LAC,W
22020,2021-05-14,0022001056,1610612762,UTA,UTA @ OKC,W
22020,2021-05-14,0022001056,1610612760,OKC,OKC vs. UTA,L
22020,2021-05-14,0022000204,1610612764,WAS,WAS vs. CLE,W
22020,2021-05-14,0022001058,1610612746,LAC,LAC @ HOU,L
22020,2021-05-14,0022001057,1610612742,DAL,DAL vs. TOR,W
22020,2021-05-14,0022000263,1610612758,SAC,SAC @ MEM,L
22020,2021-05-14,0022000204,1610612739,CLE,CLE @ WAS,L
22020,2021-05-14,0022001054,1610612743,DEN,DEN @ DET,W
22020,2021-05-14,0022001057,1610612761,TOR,TOR @ DAL,L
22020,2021-05-14,0022001059,1610612744,GSW,GSW vs. NOP,W
22020,2021-05-14,0022001055,1610612755,PHI,PHI vs. ORL,W
22020,2021-05-14,0022000263,1610612763,MEM,MEM vs. SAC,W
22020,2021-05-14,0022001059,1610612740,NOP,NOP @ GSW,L
22020,2021-05-14,0022001055,1610612753,ORL,ORL @ PHI,L
22020,2021-05-14,0022001054,1610612765,DET,DET vs. DEN,L
22020,2021-05-13,0022000458,1610612759,SAS,SAS @ NYK,L
22020,2021-05-13,0022001049,1610612753,ORL,ORL @ ATL,L
22020,2021-05-13,0022001052,1610612750,MIN,MIN vs. DEN,L
22020,2021-05-13,0022000458,1610612752,NYK,NYK vs. SAS,W
22020,2021-05-13,0022001048,1610612749,MIL,MIL @ IND,W
22020,2021-05-13,0022001053,1610612757,POR,POR @ PHX,L
22020,2021-05-13,0022000255,1610612763,MEM,MEM vs. SAC,W
22020,2021-05-13,0022001047,1610612746,LAC,LAC @ CHA,W
22020,2021-05-13,0022001053,1610612756,PHX,PHX vs. POR,W
22020,2021-05-13,0022001051,1610612741,CHI,CHI vs. TOR,W
22020,2021-05-13,0022001052,1610612743,DEN,DEN @ MIN,W
22020,2021-05-13,0022001049,1610612737,ATL,ATL vs. ORL,W
22020,2021-05-13,0022001050,1610612755,PHI,PHI @ MIA,L
22020,2021-05-13,0022001048,1610612754,IND,IND vs. MIL,L
22020,2021-05-13,0022001047,1610612766,CHA,CHA vs. LAC,L
22020,2021-05-13,0022001050,1610612748,MIA,MIA vs. PHI,W
22020,2021-05-13,0022000255,1610612758,SAC,SAC @ MEM,L
22020,2021-05-13,0022001051,1610612761,TOR,TOR @ CHI,L
22020,2021-05-12,0022001042,1610612737,ATL,ATL vs. WAS,W
22020,2021-05-12,0022001043,1610612751,BKN,BKN vs. SAS,W
22020,2021-05-12,0022001043,1610612759,SAS,SAS @ BKN,L
22020,2021-05-12,0022001044,1610612739,CLE,CLE vs. BOS,W
22020,2021-05-12,0022001045,1610612757,POR,POR @ UTA,W
22020,2021-05-12,0022001044,1610612738,BOS,BOS @ CLE,L
22020,2021-05-12,0022001046,1610612745,HOU,HOU @ LAL,L
22020,2021-05-12,0022001045,1610612762,UTA,UTA vs. POR,L
22020,2021-05-12,0022001046,1610612747,LAL,LAL vs. HOU,W
22020,2021-05-12,0022000154,1610612740,NOP,NOP @ DAL,L
22020,2021-05-12,0022000154,1610612742,DAL,DAL vs. NOP,W
22020,2021-05-12,0022001042,1610612764,WAS,WAS @ ATL,L
22020,2021-05-11,0022001040,1610612758,SAC,SAC vs. OKC,W
22020,2021-05-11,0022001033,1610612765,DET,DET vs. MIN,L
22020,2021-05-11,0022001039,1610612744,GSW,GSW vs. PHX,W
22020,2021-05-11,0022001032,1610612748,MIA,MIA @ BOS,W
22020,2021-05-11,0022000448,1610612743,DEN,DEN @ CHA,W
22020,2021-05-11,0022001032,1610612738,BOS,BOS vs. MIA,L
22020,2021-05-11,0022001038,1610612753,ORL,ORL @ MIL,L
22020,2021-05-11,0022001035,1610612754,IND,IND vs. PHI,W
22020,2021-05-11,0022001038,1610612749,MIL,MIL vs. ORL,W
22020,2021-05-11,0022000448,1610612766,CHA,CHA vs. DEN,L
22020,2021-05-11,0022001037,1610612763,MEM,MEM vs. DAL,W
