SEASON_ID,GAME_DATE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL
22019,2020-08-02,0021901249,1610612756,PHX,PHX vs. DAL,W
22019,2020-08-01,0021901242,1610612755,PHI,PHI @ IND,L
22019,2020-08-01,0021901243,1610612747,LAL,LAL @ TOR,L
22019,2020-08-01,0021901239,1610612743,DEN,DEN vs. MIA,L
22019,2020-08-01,0021901242,1610612754,IND,IND vs. PHI,W
22019,2020-08-01,0021901240,1610612762,UTA,UTA @ OKC,L
22019,2020-08-01,0021901241,1610612740,NOP,NOP @ LAC,L
22019,2020-08-01,0021901243,1610612761,TOR,TOR vs. LAL,W
22019,2020-08-01,0021901241,1610612746,LAC,LAC vs. NOP,W
22019,2020-08-01,0021901240,1610612760,OKC,OKC vs. UTA,W
22019,2020-08-01,0021901239,1610612748,MIA,MIA @ DEN,W
22019,2020-07-31,0021901238,1610612745,HOU,HOU @ DAL,W
22019,2020-07-31,0021901235,1610612756,PHX,PHX @ WAS,W
22019,2020-07-31,0021901233,1610612753,ORL,ORL @ BKN,W
22019,2020-07-31,0021901235,1610612764,WAS,WAS vs. PHX,L
22019,2020-07-31,0021901233,1610612751,BKN,BKN vs. ORL,L
22019,2020-07-31,0021901236,1610612738,BOS,BOS @ MIL,L
22019,2020-07-31,0021901234,1610612757,POR,POR vs. MEM,W
22019,2020-07-31,0021901236,1610612749,MIL,MIL vs. BOS,W
22019,2020-07-31,0021901237,1610612758,SAC,SAC @ SAS,L
22019,2020-07-31,0021901234,1610612763,MEM,MEM @ POR,L
22019,2020-07-31,0021901238,1610612742,DAL,DAL vs. HOU,L
22019,2020-07-31,0021901237,1610612759,SAS,SAS vs. SAC,W
22019,2020-07-30,0021901232,1610612747,LAL,LAL vs. LAC,W
22019,2020-07-30,0021901231,1610612762,UTA,UTA @ NOP,W
22019,2020-07-30,0021901232,1610612746,LAC,LAC @ LAL,L
22019,2020-07-30,0021901231,1610612740,NOP,NOP vs. UTA,L
22019,2020-03-11,0021900971,1610612755,PHI,PHI vs. DET,W
22019,2020-03-11,0021900971,1610612765,DET,DET @ PHI,L
22019,2020-03-11,0021900969,1610612752,NYK,NYK @ ATL,W
22019,2020-03-11,0021900970,1610612748,MIA,MIA vs. CHA,L
22019,2020-03-11,0021900970,1610612766,CHA,CHA @ MIA,W
22019,2020-03-11,0021900973,1610612743,DEN,DEN @ DAL,L
22019,2020-03-11,0021900973,1610612742,DAL,DAL vs. DEN,W
22019,2020-03-11,0021900969,1610612737,ATL,ATL vs. NYK,L
22019,2020-03-10,0021900967,1610612746,LAC,LAC @ GSW,W
22019,2020-03-10,0021900966,1610612757,POR,POR vs. PHX,W
22019,2020-03-10,0021900961,1610612752,NYK,NYK @ WAS,L
22019,2020-03-10,0021900964,1610612763,MEM,MEM vs. ORL,L
22019,2020-03-10,0021900965,1610612759,SAS,SAS vs. DAL,W
22019,2020-03-10,0021900961,1610612764,WAS,WAS vs. NYK,W
22019,2020-03-10,0021900963,1610612745,HOU,HOU vs. MIN,W
22019,2020-03-10,0021900967,1610612744,GSW,GSW vs. LAC,L
22019,2020-03-10,0021900965,1610612742,DAL,DAL @ SAS,L
22019,2020-03-10,0021900963,1610612750,MIN,MIN @ HOU,L
22019,2020-03-10,0021900960,1610612754,IND,IND vs. BOS,L
22019,2020-03-10,0021900968,1610612747,LAL,LAL vs. BKN,L
22019,2020-03-10,0021900962,1610612741,CHI,CHI vs. CLE,W
22019,2020-03-10,0021900968,1610612751,BKN,BKN @ LAL,W
22019,2020-03-10,0021900960,1610612738,BOS,BOS @ IND,W
22019,2020-03-10,0021900966,1610612756,PHX,PHX @ POR,L
22019,2020-03-10,0021900964,1610612753,ORL,ORL @ MEM,W
22019,2020-03-10,0021900962,1610612739,CLE,CLE @ CHI,L
22019,2020-03-09,0021900958,1610612749,MIL,MIL @ DEN,L
22019,2020-03-09,0021900959,1610612761,TOR,TOR @ UTA,W
22019,2020-03-09,0021900957,1610612766,CHA,CHA @ ATL,L
22019,2020-03-09,0021900958,1610612743,DEN,DEN vs. MIL,W
22019,2020-03-09,0021900957,1610612737,ATL,ATL vs. CHA,W
22019,2020-03-09,0021900959,1610612762,UTA,UTA vs. TOR,L
22019,2020-03-08,0021900954,1610612739,CLE,CLE vs. SAS,W
22019,2020-03-08,0021900952,1610612754,IND,IND @ DAL,W
22019,2020-03-08,0021900947,1610612740,NOP,NOP @ MIN,W
22019,2020-03-08,0021900955,1610612765,DET,DET @ NYK,L
22019,2020-03-08,0021900952,1610612742,DAL,DAL vs. IND,L
22019,2020-03-08,0021900950,1610612756,PHX,PHX vs. MIL,W
22019,2020-03-08,0021900949,1610612738,BOS,BOS vs. OKC,L
22019,2020-03-08,0021900954,1610612759,SAS,SAS @ CLE,L
22019,2020-03-08,0021900951,1610612764,WAS,WAS vs. MIA,L
22019,2020-03-08,0021900947,1610612750,MIN,MIN vs. NOP,L
22019,2020-03-08,0021900953,1610612745,HOU,HOU vs. ORL,L
22019,2020-03-08,0021900948,1610612747,LAL,LAL @ LAC,W
22019,2020-03-08,0021900951,1610612748,MIA,MIA @ WAS,W
22019,2020-03-08,0021900955,1610612752,NYK,NYK vs. DET,W
22019,2020-03-08,0021900950,1610612749,MIL,MIL @ PHX,L
22019,2020-03-08,0021900956,1610612761,TOR,TOR @ SAC,W
22019,2020-03-08,0021900956,1610612758,SAC,SAC vs. TOR,L
22019,2020-03-08,0021900953,1610612753,ORL,ORL @ HOU,W
22019,2020-03-08,0021900946,1610612741,CHI,CHI @ BKN,L
22019,2020-03-08,0021900948,1610612746,LAC,LAC vs. LAL,L
22019,2020-03-08,0021900946,1610612751,BKN,BKN vs. CHI,W
22019,2020-03-08,0021900949,1610612760,OKC,OKC @ BOS,W
22019,2020-03-07,0021900944,1610612744,GSW,GSW vs. PHI,W
22019,2020-03-07,0021900941,1610612762,UTA,UTA @ DET,W
22019,2020-03-07,0021900945,1610612758,SAC,SAC @ POR,W
22019,2020-03-07,0021900944,1610612755,PHI,PHI @ GSW,L
22019,2020-03-07,0021900943,1610612737,ATL,ATL @ MEM,L
22019,2020-03-07,0021900940,1610612745,HOU,HOU @ CHA,L
22019,2020-03-07,0021900945,1610612757,POR,POR vs. SAC,L
22019,2020-03-07,0021900940,1610612766,CHA,CHA vs. HOU,W
22019,2020-03-07,0021900941,1610612765,DET,DET vs. UTA,L
22019,2020-03-07,0021900942,1610612739,CLE,CLE vs. DEN,W
22019,2020-03-07,0021900943,1610612763,MEM,MEM vs. ATL,W
22019,2020-03-07,0021900942,1610612743,DEN,DEN @ CLE,L
22019,2020-03-06,0021900935,1610612750,MIN,MIN vs. ORL,L
22019,2020-03-06,0021900937,1610612763,MEM,MEM @ DAL,L
22019,2020-03-06,0021900932,1610612760,OKC,OKC @ NYK,W
22019,2020-03-06,0021900936,1610612740,NOP,NOP vs. MIA,W
22019,2020-03-06,0021900937,1610612742,DAL,DAL vs. MEM,W
22019,2020-03-06,0021900931,1610612759,SAS,SAS @ BKN,L
22019,2020-03-06,0021900938,1610612757,POR,POR @ PHX,L
22019,2020-03-06,0021900931,1610612751,BKN,BKN vs. SAS,W
22019,2020-03-06,0021900930,1610612764,WAS,WAS vs. ATL,W
22019,2020-03-06,0021900933,1610612738,BOS,BOS vs. UTA,L
22019,2020-03-06,0021900933,1610612762,UTA,UTA @ BOS,W
22019,2020-03-06,0021900939,1610612749,MIL,MIL @ LAL,L
22019,2020-03-06,0021900936,1610612748,MIA,MIA @ NOP,L
22019,2020-03-06,0021900930,1610612737,ATL,ATL @ WAS,L
22019,2020-03-06,0021900934,1610612754,IND,IND @ CHI,W
22019,2020-03-06,0021900935,1610612753,ORL,ORL @ MIN,W
22019,2020-03-06,0021900932,1610612752,NYK,NYK vs. OKC,L
22019,2020-03-06,0021900939,1610612747,LAL,LAL vs. MIL,W
22019,2020-03-06,0021900934,1610612741,CHI,CHI vs. IND,L
22019,2020-03-06,0021900938,1610612756,PHX,PHX vs. POR,W
22019,2020-03-05,0021900929,1610612744,GSW,GSW vs. TOR,L
22019,2020-03-05,0021900928,1610612758,SAC,SAC vs. PHI,L
22019,2020-03-05,0021900928,1610612755,PHI,PHI @ SAC,W
22019,2020-03-05,0021900927,1610612746,LAC,LAC @ HOU,W
22019,2020-03-05,0021900927,1610612745,HOU,HOU vs. LAC,L
22019,2020-03-05,0021900926,1610612766,CHA,CHA vs. DEN,L
22019,2020-03-05,0021900926,1610612743,DEN,DEN @ CHA,W
22019,2020-03-05,0021900929,1610612761,TOR,TOR @ GSW,W
22019,2020-03-04,0021900918,1610612760,OKC,OKC @ DET,W
22019,2020-03-04,0021900923,1610612740,NOP,NOP @ DAL,L
22019,2020-03-04,0021900924,1610612749,MIL,MIL vs. IND,W
22019,2020-03-04,0021900920,1610612751,BKN,BKN vs. MEM,L
22019,2020-03-04,0021900919,1610612753,ORL,ORL @ MIA,L
22019,2020-03-04,0021900924,1610612754,IND,IND @ MIL,L
22019,2020-03-04,0021900925,1610612764,WAS,WAS @ POR,L
22019,2020-03-04,0021900917,1610612739,CLE,CLE vs. BOS,L
22019,2020-03-04,0021900921,1610612762,UTA,UTA @ NYK,W
22019,2020-03-04,0021900920,1610612763,MEM,MEM @ BKN,W
22019,2020-03-04,0021900919,1610612748,MIA,MIA vs. ORL,W
22019,2020-03-04,0021900923,1610612742,DAL,DAL vs. NOP,W
22019,2020-03-04,0021900922,1610612750,MIN,MIN vs. CHI,W
22019,2020-03-04,0021900918,1610612765,DET,DET vs. OKC,L
22019,2020-03-04,0021900917,1610612738,BOS,BOS @ CLE,W
22019,2020-03-04,0021900925,1610612757,POR,POR vs. WAS,W
22019,2020-03-04,0021900922,1610612741,CHI,CHI @ MIN,L
22019,2020-03-04,0021900921,1610612752,NYK,NYK vs. UTA,L
22019,2020-03-03,0021900912,1610612760,OKC,OKC vs. LAC,L
22019,2020-03-03,0021900913,1610612744,GSW,GSW @ DEN,W
22019,2020-03-03,0021900912,1610612746,LAC,LAC @ OKC,W
22019,2020-03-03,0021900914,1610612756,PHX,PHX vs. TOR,L
22019,2020-03-03,0021900909,1610612766,CHA,CHA vs. SAS,L
22019,2020-03-03,0021900913,1610612743,DEN,DEN vs. GSW,L
22019,2020-03-03,0021900915,1610612755,PHI,PHI @ LAL,L
22019,2020-03-03,0021900911,1610612750,MIN,MIN @ NOP,W
22019,2020-03-03,0021900916,1610612764,WAS,WAS @ SAC,L
22019,2020-03-03,0021900916,1610612758,SAC,SAC vs. WAS,W
22019,2020-03-03,0021900910,1610612751,BKN,BKN @ BOS,W
22019,2020-03-03,0021900915,1610612747,LAL,LAL vs. PHI,W
22019,2020-03-03,0021900914,1610612761,TOR,TOR @ PHX,W
22019,2020-03-03,0021900909,1610612759,SAS,SAS @ CHA,W
22019,2020-03-03,0021900910,1610612738,BOS,BOS vs. BKN,L
22019,2020-03-03,0021900911,1610612740,NOP,NOP vs. MIN,L
22019,2020-03-02,0021900906,1610612749,MIL,MIL @ MIA,L
22019,2020-03-02,0021900906,1610612748,MIA,MIA vs. MIL,W
22019,2020-03-02,0021900903,1610612745,HOU,HOU @ NYK,L
22019,2020-03-02,0021900904,1610612753,ORL,ORL vs. POR,L
22019,2020-03-02,0021900907,1610612742,DAL,DAL @ CHI,L
22019,2020-03-02,0021900902,1610612762,UTA,UTA @ CLE,W
22019,2020-03-02,0021900908,1610612754,IND,IND @ SAS,W
22019,2020-03-02,0021900905,1610612737,ATL,ATL vs. MEM,L
22019,2020-03-02,0021900905,1610612763,MEM,MEM @ ATL,W
22019,2020-03-02,0021900902,1610612739,CLE,CLE vs. UTA,L
22019,2020-03-02,0021900908,1610612759,SAS,SAS vs. IND,L
22019,2020-03-02,0021900907,1610612741,CHI,CHI vs. DAL,W
22019,2020-03-02,0021900903,1610612752,NYK,NYK vs. HOU,W
22019,2020-03-02,0021900904,1610612757,POR,POR @ ORL,W
22019,2020-03-01,0021900899,1610612758,SAC,SAC vs. DET,W
22019,2020-03-01,0021900900,1610612747,LAL,LAL @ NOP,W
22019,2020-03-01,0021900898,1610612761,TOR,TOR @ DEN,L
22019,2020-03-01,0021900896,1610612750,MIN,MIN vs. DAL,L
22019,2020-03-01,0021900901,1610612744,GSW,GSW vs. WAS,L
22019,2020-03-01,0021900896,1610612742,DAL,DAL @ MIN,W
22019,2020-03-01,0021900899,1610612765,DET,DET @ SAC,L
22019,2020-03-01,0021900898,1610612743,DEN,DEN vs. TOR,W
22019,2020-03-01,0021900895,1610612766,CHA,CHA vs. MIL,L
22019,2020-03-01,0021900897,1610612755,PHI,PHI @ LAC,L
22019,2020-03-01,0021900900,1610612740,NOP,NOP vs. LAL,L
22019,2020-03-01,0021900897,1610612746,LAC,LAC vs. PHI,W
22019,2020-03-01,0021900901,1610612764,WAS,WAS @ GSW,W
22019,2020-03-01,0021900895,1610612749,MIL,MIL @ CHA,W
22019,2020-02-29,0021900893,1610612753,ORL,ORL @ SAS,L
22019,2020-02-29,0021900887,1610612741,CHI,CHI @ NYK,L
22019,2020-02-29,0021900892,1610612738,BOS,BOS vs. HOU,L
22019,2020-02-29,0021900894,1610612756,PHX,PHX vs. GSW,L
22019,2020-02-29,0021900888,1610612737,ATL,ATL vs. POR,W
22019,2020-02-29,0021900890,1610612739,CLE,CLE vs. IND,L
22019,2020-02-29,0021900889,1610612748,MIA,MIA vs. BKN,W
22019,2020-02-29,0021900887,1610612752,NYK,NYK vs. CHI,W
22019,2020-02-29,0021900894,1610612744,GSW,GSW @ PHX,W
22019,2020-02-29,0021900891,1610612763,MEM,MEM vs. LAL,W
22019,2020-02-29,0021900888,1610612757,POR,POR @ ATL,L
22019,2020-02-29,0021900891,1610612747,LAL,LAL @ MEM,L
22019,2020-02-29,0021900892,1610612745,HOU,HOU @ BOS,W
22019,2020-02-29,0021900889,1610612751,BKN,BKN @ MIA,L
22019,2020-02-29,0021900890,1610612754,IND,IND @ CLE,W
22019,2020-02-29,0021900893,1610612759,SAS,SAS vs. ORL,W
22019,2020-02-28,0021900877,1610612753,ORL,ORL vs. MIN,W
22019,2020-02-28,0021900885,1610612762,UTA,UTA vs. WAS,W
22019,2020-02-28,0021900886,1610612743,DEN,DEN @ LAC,L
22019,2020-02-28,0021900882,1610612749,MIL,MIL vs. OKC,W
22019,2020-02-28,0021900880,1610612748,MIA,MIA vs. DAL,W
22019,2020-02-28,0021900878,1610612751,BKN,BKN @ ATL,L
22019,2020-02-28,0021900882,1610612760,OKC,OKC @ MIL,L
22019,2020-02-28,0021900879,1610612766,CHA,CHA @ TOR,W
22019,2020-02-28,0021900879,1610612761,TOR,TOR vs. CHA,L
22019,2020-02-28,0021900880,1610612742,DAL,DAL @ MIA,L
22019,2020-02-28,0021900877,1610612750,MIN,MIN @ ORL,L
22019,2020-02-28,0021900885,1610612764,WAS,WAS @ UTA,L
22019,2020-02-28,0021900881,1610612763,MEM,MEM vs. SAC,L
22019,2020-02-28,0021900883,1610612740,NOP,NOP vs. CLE,W
22019,2020-02-28,0021900884,1610612756,PHX,PHX vs. DET,L
22019,2020-02-28,0021900886,1610612746,LAC,LAC vs. DEN,W
22019,2020-02-28,0021900878,1610612737,ATL,ATL vs. BKN,W
22019,2020-02-28,0021900883,1610612739,CLE,CLE @ NOP,L
22019,2020-02-28,0021900884,1610612765,DET,DET @ PHX,W
22019,2020-02-28,0021900881,1610612758,SAC,SAC @ MEM,W
22019,2020-02-27,0021900875,1610612758,SAC,SAC @ OKC,L
22019,2020-02-27,0021900874,1610612757,POR,POR @ IND,L
22019,2020-02-27,0021900873,1610612755,PHI,PHI vs. NYK,W
22019,2020-02-27,0021900875,1610612760,OKC,OKC vs. SAC,W
22019,2020-02-27,0021900876,1610612744,GSW,GSW vs. LAL,L
22019,2020-02-27,0021900873,1610612752,NYK,NYK @ PHI,L
22019,2020-02-27,0021900874,1610612754,IND,IND vs. POR,W
22019,2020-02-27,0021900876,1610612747,LAL,LAL @ GSW,W
22019,2020-02-26,0021900870,1610612745,HOU,HOU vs. MEM,W
22019,2020-02-26,0021900872,1610612762,UTA,UTA vs. BOS,L
22019,2020-02-26,0021900868,1610612750,MIN,MIN @ MIA,W
22019,2020-02-26,0021900869,1610612759,SAS,SAS vs. DAL,L
22019,2020-02-26,0021900867,1610612753,ORL,ORL @ ATL,W
22019,2020-02-26,0021900870,1610612763,MEM,MEM @ HOU,L
22019,2020-02-26,0021900866,1610612751,BKN,BKN @ WAS,L
22019,2020-02-26,0021900864,1610612752,NYK,NYK @ CHA,L
22019,2020-02-26,0021900867,1610612737,ATL,ATL vs. ORL,L
22019,2020-02-26,0021900866,1610612764,WAS,WAS vs. BKN,W
22019,2020-02-26,0021900869,1610612742,DAL,DAL @ SAS,W
22019,2020-02-26,0021900871,1610612756,PHX,PHX vs. LAC,L
22019,2020-02-26,0021900868,1610612748,MIA,MIA vs. MIN,L
22019,2020-02-26,0021900865,1610612739,CLE,CLE vs. PHI,W
22019,2020-02-26,0021900871,1610612746,LAC,LAC @ PHX,W
22019,2020-02-26,0021900865,1610612755,PHI,PHI @ CLE,L
22019,2020-02-26,0021900864,1610612766,CHA,CHA vs. NYK,W
22019,2020-02-26,0021900872,1610612738,BOS,BOS @ UTA,W
