SEASON_ID,GAME_DATE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL
22023,2024-04-14,0022301192,1610612755,PHI,PHI vs. BKN,W
22023,2024-04-14,0022301197,1610612759,SAS,SAS vs. DET,W
22023,2024-04-14,0022301190,1610612752,NYK,NYK vs. CHI,W
22023,2024-04-14,0022301194,1610612756,PHX,PHX @ MIN,W
22023,2024-04-14,0022301199,1610612746,LAC,LAC vs. HOU,L
22023,2024-04-14,0022301186,1610612764,WAS,WAS @ BOS,L
22023,2024-04-14,0022301196,1610612760,OKC,OKC vs. DAL,W
22023,2024-04-14,0022301193,1610612743,DEN,DEN @ MEM,W
22023,2024-04-14,0022301194,1610612750,MIN,MIN vs. PHX,L
22023,2024-04-14,0022301190,1610612741,CHI,CHI @ NYK,L
22023,2024-04-14,0022301200,1610612758,SAC,SAC vs. POR,W
22023,2024-04-14,0022301186,1610612738,BOS,BOS vs. WAS,W
22023,2024-04-14,0022301195,1610612740,NOP,NOP vs. LAL,L
22023,2024-04-14,0022301188,1610612737,ATL,ATL @ IND,L
22023,2024-04-14,0022301200,1610612757,POR,POR @ SAC,L
22023,2024-04-14,0022301198,1610612762,UTA,UTA @ GSW,L
22023,2024-04-14,0022301189,1610612748,MIA,MIA vs. TOR,W
22023,2024-04-14,0022301199,1610612745,HOU,HOU @ LAC,W
22023,2024-04-14,0022301191,1610612753,ORL,ORL vs. MIL,W
22023,2024-04-14,0022301187,1610612766,CHA,CHA @ CLE,W
22023,2024-04-14,0022301189,1610612761,TOR,TOR @ MIA,L
22023,2024-04-14,0022301193,1610612763,MEM,MEM vs. DEN,L
22023,2024-04-14,0022301196,1610612742,DAL,DAL @ OKC,L
22023,2024-04-14,0022301195,1610612747,LAL,LAL @ NOP,W
22023,2024-04-14,0022301191,1610612749,MIL,MIL @ ORL,L
22023,2024-04-14,0022301198,1610612744,GSW,GSW vs. UTA,W
22023,2024-04-14,0022301187,1610612739,CLE,CLE vs. CHA,L
