TEAM_ID,TEAM_NAME,W_pct,FG_pct,FG3_pct,FT_pct,RPG,APG,TO_PG,SPG,BPG,PPG
1610612737,Atlanta Hawks,0.488,0.472,0.358,0.775,44.5,29.585365853658537,15.524390243902438,9.731707317073171,5.109756097560975,118.1829268292683
1610612738,Boston Celtics,0.744,0.462,0.368,0.799,45.31707317073171,26.146341463414632,11.865853658536585,7.182926829268292,5.512195121951219,116.26829268292683
1610612751,Brooklyn Nets,0.317,0.437,0.344,0.787,41.30487804878049,25.158536585365855,15.170731707317072,7.7926829268292686,4.2926829268292686,105.10975609756098
1610612766,Charlotte Hornets,0.232,0.43,0.339,0.783,45.19512195121951,24.317073170731707,15.5,7.402439024390244,4.487804878048781,105.09756097560975
1610612741,Chicago Bulls,0.476,0.47,0.367,0.809,45.853658536585364,29.0609756097561,14.670731707317072,7.573170731707317,4.7073170731707314,117.8048780487805
1610612739,Cleveland Cavaliers,0.78,0.491,0.383,0.776,45.40243902439025,28.097560975609756,13.195121951219512,8.170731707317072,4.2682926829268295,121.9390243902439
1610612742,Dallas Mavericks,0.476,0.479,0.364,0.77,43.048780487804876,25.24390243902439,14.036585365853659,7.7560975609756095,5.426829268292683,114.1951219512195
1610612743,Denver Nuggets,0.61,0.506,0.376,0.77,45.74390243902439,31.0,14.25609756097561,8.0,4.902439024390244,120.7560975609756
1610612765,Detroit Pistons,0.537,0.476,0.362,0.774,44.75609756097561,26.402439024390244,14.865853658536585,7.951219512195122,5.2560975609756095,115.5
1610612744,Golden State Warriors,0.585,0.451,0.364,0.764,45.3780487804878,29.097560975609756,14.048780487804878,9.402439024390244,4.7682926829268295,113.79268292682927
1610612745,Houston Rockets,0.634,0.455,0.353,0.738,48.46341463414634,23.341463414634145,13.890243902439025,8.402439024390244,5.012195121951219,114.29268292682927
1610612754,Indiana Pacers,0.61,0.488,0.368,0.789,41.829268292682926,29.24390243902439,13.195121951219512,8.463414634146341,5.463414634146342,117.36585365853658
1610612746,LA Clippers,0.61,0.482,0.373,0.797,43.792682926829265,25.170731707317074,14.878048780487806,9.426829268292684,4.512195121951219,112.8780487804878
1610612747,Los Angeles Lakers,0.61,0.479,0.366,0.785,42.426829268292686,25.98780487804878,13.963414634146341,7.719512195121951,4.475609756097561,113.39024390243902
1610612763,Memphis Grizzlies,0.585,0.479,0.367,0.786,47.25609756097561,28.414634146341463,15.670731707317072,8.853658536585366,5.634146341463414,121.70731707317073
1610612748,Miami Heat,0.451,0.465,0.367,0.791,43.390243902439025,26.414634146341463,13.585365853658537,8.146341463414634,3.8292682926829267,110.59756097560975
1610612749,Milwaukee Bucks,0.585,0.486,0.387,0.75,43.36585365853659,25.48780487804878,13.378048780487806,7.329268292682927,4.682926829268292,115.51219512195122
1610612750,Minnesota Timberwolves,0.598,0.468,0.377,0.789,44.31707317073171,26.121951219512194,14.463414634146341,7.975609756097561,4.951219512195122,114.29268292682927
1610612740,New Orleans Pelicans,0.256,0.452,0.347,0.754,43.609756097560975,25.841463414634145,14.646341463414634,8.548780487804878,5.2317073170731705,109.82926829268293
1610612752,New York Knicks,0.622,0.486,0.369,0.8,42.646341463414636,27.48780487804878,13.268292682926829,8.182926829268293,3.951219512195122,115.78048780487805
1610612760,Oklahoma City Thunder,0.829,0.482,0.374,0.819,44.78048780487805,26.853658536585368,11.71951219512195,10.329268292682928,5.670731707317073,120.5
1610612753,Orlando Magic,0.5,0.445,0.318,0.775,41.84146341463415,23.01219512195122,14.207317073170731,8.890243902439025,5.951219512195122,105.42682926829268
1610612755,Philadelphia 76ers,0.293,0.454,0.341,0.78,39.792682926829265,23.182926829268293,13.621951219512194,9.170731707317072,4.463414634146342,109.60975609756098
1610612756,Phoenix Suns,0.439,0.478,0.378,0.81,42.48780487804878,27.76829268292683,14.060975609756097,7.2317073170731705,4.780487804878049,113.6219512195122
1610612757,Portland Trail Blazers,0.439,0.45,0.342,0.762,44.76829268292683,23.804878048780488,15.963414634146341,8.268292682926829,5.280487804878049,110.89024390243902
1610612758,Sacramento Kings,0.488,0.478,0.357,0.806,44.19512195121951,26.451219512195124,13.317073170731707,7.560975609756097,4.353658536585366,115.73170731707317
1610612759,San Antonio Spurs,0.415,0.465,0.357,0.774,43.670731707317074,28.634146341463413,13.878048780487806,8.21951219512195,5.548780487804878,113.92682926829268
1610612761,Toronto Raptors,0.366,0.458,0.348,0.748,45.1219512195122,28.536585365853657,15.329268292682928,8.097560975609756,4.2439024390243905,110.86585365853658
1610612762,Utah Jazz,0.207,0.454,0.35,0.774,45.41463414634146,25.524390243902438,17.21951219512195,6.7682926829268295,4.390243902439025,111.89024390243902
1610612764,Washington Wizards,0.22,0.439,0.335,0.778,43.69512195121951,25.097560975609756,15.560975609756097,7.597560975609756,5.121951219512195,108.0
