TEAM_ID,TEAM_NAME,W_pct,FG_pct,FG3_pct,FT_pct,RPG,APG,TO_PG,SPG,BPG,PPG
1610612737,Atlanta Hawks,0.524,0.47,0.374,0.812,43.97560975609756,24.597560975609756,11.853658536585366,7.158536585365853,4.2439024390243905,113.9390243902439
1610612738,Boston Celtics,0.622,0.466,0.356,0.816,46.073170731707314,24.829268292682926,13.634146341463415,7.2073170731707314,5.829268292682927,111.7560975609756
1610612751,Brooklyn Nets,0.537,0.475,0.361,0.805,44.390243902439025,25.25609756097561,14.060975609756097,7.097560975609756,5.463414634146342,112.90243902439025
1610612766,Charlotte Hornets,0.524,0.468,0.365,0.74,44.573170731707314,28.073170731707318,13.25609756097561,8.621951219512194,4.902439024390244,115.32926829268293
1610612741,Chicago Bulls,0.561,0.48,0.369,0.813,42.329268292682926,23.878048780487806,12.841463414634147,7.134146341463414,4.097560975609756,111.60975609756098
1610612739,Cleveland Cavaliers,0.537,0.469,0.355,0.76,44.18292682926829,25.170731707317074,14.402439024390244,7.073170731707317,4.182926829268292,107.79268292682927
1610612742,Dallas Mavericks,0.634,0.461,0.35,0.771,43.02439024390244,23.390243902439025,12.5,6.7317073170731705,3.9634146341463414,108.02439024390245
1610612743,Denver Nuggets,0.585,0.483,0.353,0.795,44.109756097560975,27.79268292682927,14.5,7.219512195121951,3.7195121951219514,112.71951219512195
1610612765,Detroit Pistons,0.28,0.431,0.326,0.782,42.98780487804878,23.463414634146343,14.182926829268293,7.682926829268292,4.7926829268292686,104.82926829268293
1610612744,Golden State Warriors,0.646,0.469,0.364,0.769,45.48780487804878,27.109756097560975,14.890243902439025,8.768292682926829,4.536585365853658,111.0
1610612745,Houston Rockets,0.244,0.456,0.349,0.713,42.02439024390244,23.5609756097561,16.475609756097562,7.317073170731708,4.658536585365853,109.71951219512195
1610612754,Indiana Pacers,0.305,0.463,0.344,0.768,43.853658536585364,25.378048780487806,14.426829268292684,7.097560975609756,5.573170731707317,111.46341463414635
1610612746,LA Clippers,0.512,0.458,0.374,0.793,43.98780487804878,24.01219512195122,13.731707317073171,7.414634146341464,4.951219512195122,108.41463414634147
1610612747,Los Angeles Lakers,0.402,0.469,0.347,0.732,44.0,24.0,14.524390243902438,7.634146341463414,5.182926829268292,112.09756097560975
1610612763,Memphis Grizzlies,0.683,0.461,0.353,0.734,49.170731707317074,25.98780487804878,13.195121951219512,9.75609756097561,6.5,115.60975609756098
1610612748,Miami Heat,0.646,0.467,0.379,0.808,43.71951219512195,25.48780487804878,14.560975609756097,7.390243902439025,3.231707317073171,110.02439024390245
1610612749,Milwaukee Bucks,0.622,0.468,0.366,0.776,46.707317073170735,23.902439024390244,13.414634146341463,7.597560975609756,3.975609756097561,115.48780487804878
1610612750,Minnesota Timberwolves,0.561,0.457,0.358,0.778,44.15853658536585,25.682926829268293,14.329268292682928,8.792682926829269,5.609756097560975,115.9390243902439
1610612740,New Orleans Pelicans,0.439,0.457,0.332,0.789,45.207317073170735,24.963414634146343,14.060975609756097,8.292682926829269,4.0,109.29268292682927
1610612752,New York Knicks,0.451,0.437,0.357,0.744,46.1219512195122,21.865853658536587,13.25609756097561,6.951219512195122,4.865853658536586,106.47560975609755
1610612760,Oklahoma City Thunder,0.293,0.43,0.323,0.756,45.6219512195122,22.21951219512195,13.963414634146341,7.585365853658536,4.634146341463414,103.73170731707317
1610612753,Orlando Magic,0.268,0.434,0.331,0.787,44.28048780487805,23.74390243902439,14.487804878048781,6.7682926829268295,4.475609756097561,104.23170731707317
1610612755,Philadelphia 76ers,0.622,0.466,0.364,0.821,42.31707317073171,23.71951219512195,12.524390243902438,7.719512195121951,5.304878048780488,109.9390243902439
1610612756,Phoenix Suns,0.78,0.485,0.364,0.797,45.292682926829265,27.365853658536587,12.926829268292684,8.560975609756097,4.378048780487805,114.82926829268293
1610612757,Portland Trail Blazers,0.329,0.442,0.346,0.76,42.86585365853659,22.926829268292682,14.475609756097562,8.012195121951219,4.463414634146342,106.23170731707317
1610612758,Sacramento Kings,0.366,0.46,0.344,0.768,42.9390243902439,23.695121951219512,14.097560975609756,7.170731707317073,4.5,110.3048780487805
1610612759,San Antonio Spurs,0.415,0.467,0.352,0.754,45.31707317073171,27.914634146341463,12.71951219512195,7.634146341463414,4.914634146341464,113.15853658536585
1610612761,Toronto Raptors,0.585,0.445,0.349,0.759,45.329268292682926,22.0609756097561,12.451219512195122,9.0,4.585365853658536,109.39024390243902
1610612762,Utah Jazz,0.598,0.471,0.36,0.767,46.34146341463415,22.390243902439025,14.0,7.170731707317073,4.902439024390244,113.60975609756098
1610612764,Washington Wizards,0.427,0.472,0.342,0.783,43.109756097560975,25.024390243902438,13.134146341463415,6.365853658536586,4.951219512195122,108.6219512195122
